label,score
neutral,0.552775502204895
positive,0.995593249797821
neutral,0.7902225852012634
neutral,0.6905120015144348
neutral,0.9032692313194275
positive,0.7590882182121277
neutral,0.9168949723243713
negative,0.4112582802772522
positive,0.9579421877861023
positive,0.8680620789527893
neutral,0.9376544952392578
neutral,0.633870005607605
positive,0.6135451793670654
positive,0.9749444127082825
negative,0.7853288054466248
neutral,0.6282788515090942
positive,0.764927089214325
neutral,0.5199111700057983
neutral,0.7739450931549072
positive,0.9669188857078552
positive,0.721001386642456
negative,0.5626949667930603
negative,0.9358470439910889
negative,0.9078162312507629
positive,0.8883743286132812
negative,0.7561314702033997
neutral,0.7168972492218018
negative,0.9334557056427002
positive,0.7623138427734375
neutral,0.6257514953613281
positive,0.9834649562835693
neutral,0.8922958374023438
positive,0.825493335723877
negative,0.9567303657531738
positive,0.9368947744369507
neutral,0.5933442115783691
neutral,0.6234961748123169
negative,0.8877419233322144
neutral,0.7629561424255371
negative,0.9045366644859314
positive,0.8637645244598389
positive,0.9277336001396179
positive,0.3468465209007263
neutral,0.6031385064125061
negative,0.9705111384391785
negative,0.9692515730857849
neutral,0.5160329341888428
positive,0.9704185128211975
neutral,0.8856369853019714
neutral,0.535068690776825
positive,0.9661777019500732
neutral,0.5680210590362549
negative,0.9497136473655701
positive,0.676875114440918
positive,0.9690650701522827
neutral,0.9236586689949036
positive,0.9775593876838684
positive,0.9835228323936462
positive,0.7632317543029785
neutral,0.7967847585678101
positive,0.9666435122489929
positive,0.5586711168289185
positive,0.8480111956596375
neutral,0.7608224153518677
negative,0.7621710896492004
positive,0.8181874752044678
positive,0.6019531488418579
positive,0.9600737690925598
negative,0.8199146389961243
positive,0.9431848526000977
positive,0.7644930481910706
positive,0.631799042224884
positive,0.9576351642608643
neutral,0.7204412817955017
positive,0.749116837978363
positive,0.5604521036148071
negative,0.9866780042648315
positive,0.630740225315094
negative,0.6647557616233826
neutral,0.6202791333198547
neutral,0.8866757750511169
positive,0.9702504873275757
positive,0.9436303973197937
positive,0.9720421433448792
positive,0.8685522675514221
positive,0.9300399422645569
neutral,0.6380627751350403
neutral,0.5070734620094299
neutral,0.4091029167175293
negative,0.806206226348877
negative,0.9597193002700806
positive,0.6748619675636292
positive,0.7190483808517456
negative,0.6514037847518921
neutral,0.9063354730606079
negative,0.8203824758529663
positive,0.5903737545013428
positive,0.9761684536933899
positive,0.5673700571060181
positive,0.8586949110031128
negative,0.966152012348175
neutral,0.8017919659614563
positive,0.8884325623512268
neutral,0.49081951379776
neutral,0.5590606927871704
negative,0.6128009557723999
positive,0.9241254329681396
negative,0.9657700061798096
neutral,0.4024862051010132
neutral,0.8313724398612976
neutral,0.662443220615387
positive,0.9815623760223389
positive,0.9364314079284668
positive,0.9791474938392639
negative,0.5432094931602478
neutral,0.47968199849128723
positive,0.9916536211967468
neutral,0.6884052157402039
positive,0.6007267832756042
positive,0.9467014670372009
negative,0.8877379894256592
positive,0.9369644522666931
neutral,0.4364592432975769
neutral,0.5401126146316528
negative,0.9765363931655884
neutral,0.9680615067481995
negative,0.5742524266242981
positive,0.7906242609024048
positive,0.9102834463119507
neutral,0.8714313507080078
positive,0.8325061202049255
positive,0.828887939453125
positive,0.9834303855895996
positive,0.48784902691841125
neutral,0.6080026030540466
positive,0.9863607883453369
neutral,0.6978222727775574
positive,0.979676365852356
neutral,0.6489651799201965
negative,0.3763467073440552
neutral,0.7522562742233276
neutral,0.5201162099838257
negative,0.5609971880912781
positive,0.8581107258796692
negative,0.6239293217658997
positive,0.9638352394104004
positive,0.7915542125701904
positive,0.6467349529266357
positive,0.7353745698928833
negative,0.9888166189193726
positive,0.9789204001426697
positive,0.8529041409492493
positive,0.9426398873329163
positive,0.9386150240898132
neutral,0.9040261507034302
positive,0.5588898658752441
positive,0.9872288703918457
positive,0.7906123399734497
positive,0.8794226050376892
positive,0.9554722905158997
neutral,0.5343357920646667
positive,0.9440062046051025
positive,0.38439851999282837
neutral,0.5699765086174011
positive,0.9711402058601379
positive,0.940527617931366
positive,0.9595301747322083
negative,0.7310801148414612
positive,0.6152784824371338
positive,0.9763970375061035
positive,0.9727075099945068
neutral,0.5536134839057922
positive,0.8845750093460083
positive,0.9892292022705078
negative,0.8231183290481567
neutral,0.6336316466331482
positive,0.9079176783561707
positive,0.7331705689430237
neutral,0.6414034366607666
positive,0.6950924396514893
positive,0.8462607860565186
negative,0.5162545442581177
neutral,0.7484802007675171
neutral,0.8450913429260254
positive,0.9523890018463135
neutral,0.6806261539459229
positive,0.6561655402183533
positive,0.7962533831596375
neutral,0.872963547706604
negative,0.7949597835540771
negative,0.9201287031173706
neutral,0.5605126023292542
negative,0.9941469430923462
positive,0.8787487745285034
negative,0.39781931042671204
positive,0.5831106901168823
neutral,0.7059265375137329
neutral,0.9592053890228271
positive,0.5349406003952026
negative,0.9689827561378479
positive,0.9703894257545471
positive,0.9811170697212219
negative,0.95097416639328
positive,0.6710841059684753
positive,0.9577634930610657
negative,0.9853616952896118
positive,0.9062126278877258
positive,0.9854410290718079
neutral,0.5691859722137451
negative,0.7599776983261108
positive,0.8395130038261414
neutral,0.5245303511619568
positive,0.9510555863380432
negative,0.884327232837677
neutral,0.5260422229766846
negative,0.5934209227561951
positive,0.9903252124786377
positive,0.9337443709373474
neutral,0.7044411897659302
positive,0.962006151676178
negative,0.8505343794822693
positive,0.6851961612701416
positive,0.9207509160041809
negative,0.49342796206474304
positive,0.881028413772583
positive,0.9852134585380554
positive,0.9798502922058105
negative,0.5331786870956421
neutral,0.5785895586013794
neutral,0.7295407056808472
neutral,0.8710215091705322
positive,0.9788295030593872
positive,0.6429479122161865
positive,0.7619996070861816
negative,0.7124062776565552
positive,0.6673374772071838
positive,0.7799387574195862
positive,0.8686968088150024
positive,0.46861809492111206
negative,0.7319656014442444
positive,0.4621451795101166
positive,0.5597536563873291
positive,0.9491989016532898
negative,0.8686604499816895
positive,0.952014148235321
positive,0.6275537610054016
positive,0.9762508273124695
positive,0.7928492426872253
positive,0.9794111847877502
positive,0.7690094709396362
positive,0.7420966625213623
positive,0.982193112373352
positive,0.9528155326843262
neutral,0.7792962193489075
positive,0.978590726852417
positive,0.9714376330375671
positive,0.9606959819793701
positive,0.7441394925117493
positive,0.5407134294509888
positive,0.8523784279823303
positive,0.8709983825683594
positive,0.9888975024223328
positive,0.8257233500480652
positive,0.9188534021377563
negative,0.992355465888977
positive,0.7710151076316833
positive,0.9402987360954285
positive,0.909175455570221
positive,0.6027377843856812
neutral,0.6973991394042969
positive,0.9755371809005737
neutral,0.39198237657546997
negative,0.6355218887329102
negative,0.5348600149154663
neutral,0.6477181315422058
positive,0.9558575749397278
positive,0.8142879009246826
positive,0.8561305999755859
negative,0.9858718514442444
neutral,0.6727229356765747
positive,0.9262792468070984
negative,0.9734532833099365
neutral,0.7954636216163635
positive,0.9918845891952515
neutral,0.6436030864715576
neutral,0.6996946930885315
positive,0.5467305183410645
neutral,0.6464612483978271
neutral,0.6465161442756653
positive,0.8531695008277893
positive,0.9844622611999512
positive,0.8181758522987366
positive,0.8785682916641235
neutral,0.6939651370048523
neutral,0.6789896488189697
positive,0.988303005695343
positive,0.8253440856933594
neutral,0.5747771859169006
positive,0.9923744797706604
positive,0.9714690446853638
positive,0.9681545495986938
positive,0.9709681272506714
neutral,0.4173015356063843
positive,0.9925090670585632
neutral,0.6146708130836487
neutral,0.5521411299705505
positive,0.7097930312156677
positive,0.9743130207061768
positive,0.9593839645385742
positive,0.8579162359237671
positive,0.9843111634254456
neutral,0.6942765712738037
positive,0.8430566787719727
positive,0.9621904492378235
neutral,0.5144262313842773
positive,0.8486992716789246
positive,0.6782267093658447
neutral,0.926730215549469
positive,0.9891154766082764
neutral,0.5676497220993042
positive,0.9109005331993103
positive,0.9906762838363647
positive,0.8448901772499084
negative,0.6766306757926941
neutral,0.5745102763175964
neutral,0.6612856388092041
positive,0.8516560196876526
positive,0.9604969024658203
positive,0.9694951176643372
negative,0.5669570565223694
positive,0.9812763929367065
positive,0.8454736471176147
positive,0.9449387788772583
neutral,0.5711319446563721
positive,0.9538130164146423
positive,0.8360114097595215
positive,0.5416284799575806
negative,0.48178157210350037
positive,0.9374364614486694
positive,0.8262084722518921
positive,0.9341023564338684
neutral,0.5853852033615112
positive,0.9631091952323914
positive,0.9915084838867188
positive,0.8443361520767212
positive,0.7875537276268005
negative,0.648564875125885
neutral,0.49539145827293396
positive,0.6407334804534912
neutral,0.663589596748352
positive,0.9522634744644165
neutral,0.4982771873474121
positive,0.9827237129211426
positive,0.9807217121124268
positive,0.9321377873420715
positive,0.8029307723045349
positive,0.9153326153755188
positive,0.8949464559555054
positive,0.5279243588447571
negative,0.989678144454956
neutral,0.48921558260917664
positive,0.7738798260688782
neutral,0.5579602718353271
neutral,0.5279831290245056
positive,0.9198392033576965
negative,0.49102428555488586
neutral,0.6461158990859985
neutral,0.5910850763320923
neutral,0.4996243417263031
negative,0.6039077639579773
positive,0.9779078364372253
positive,0.9920672178268433
neutral,0.7947529554367065
neutral,0.7338225841522217
positive,0.579587996006012
negative,0.9729573726654053
neutral,0.611906886100769
positive,0.8000529408454895
positive,0.7063761949539185
neutral,0.7901597619056702
positive,0.7800505757331848
positive,0.9790394902229309
neutral,0.5786489844322205
positive,0.9899354577064514
positive,0.9831189513206482
neutral,0.6846383213996887
positive,0.925514280796051
positive,0.9354061484336853
positive,0.9640015959739685
positive,0.9701650738716125
neutral,0.6800146102905273
neutral,0.44980424642562866
positive,0.934867799282074
positive,0.6906729340553284
positive,0.6871415972709656
positive,0.9747387170791626
positive,0.81974858045578
neutral,0.7092933654785156
positive,0.8115931153297424
positive,0.9355019927024841
neutral,0.549167811870575
negative,0.6575276255607605
positive,0.951001763343811
neutral,0.6137216687202454
positive,0.9822106957435608
positive,0.9106320142745972
positive,0.955073356628418
neutral,0.6819564700126648
positive,0.7612257599830627
positive,0.9835858345031738
negative,0.5322750806808472
positive,0.7945871949195862
negative,0.9912772178649902
positive,0.8481903076171875
positive,0.6578763723373413
negative,0.9516578316688538
neutral,0.49845969676971436
negative,0.9570297598838806
positive,0.6475193500518799
neutral,0.814393937587738
positive,0.6405194401741028
positive,0.9373940229415894
positive,0.7731216549873352
positive,0.943241536617279
neutral,0.5869504809379578
neutral,0.5835591554641724
positive,0.9356500506401062
neutral,0.9645347595214844
positive,0.9226550459861755
neutral,0.6040322780609131
positive,0.9820204377174377
positive,0.9432970881462097
negative,0.5199543833732605
neutral,0.42257094383239746
neutral,0.6355066895484924
neutral,0.5055736899375916
neutral,0.5746198892593384
negative,0.7329059839248657
neutral,0.9047821164131165
negative,0.8590561747550964
positive,0.7408979535102844
positive,0.9242205023765564
positive,0.8216090798377991
neutral,0.47699058055877686
negative,0.737452507019043
positive,0.9192032814025879
positive,0.6794339418411255
neutral,0.5599401593208313
neutral,0.5299274921417236
positive,0.725834310054779
positive,0.994933545589447
negative,0.9083869457244873
positive,0.8577406406402588
positive,0.9893028140068054
neutral,0.5399761199951172
negative,0.6209372282028198
neutral,0.5404200553894043
neutral,0.4268367886543274
positive,0.9885148406028748
positive,0.8548079133033752
positive,0.9813104867935181
neutral,0.7600110173225403
neutral,0.5599837303161621
positive,0.8175003528594971
positive,0.8972951769828796
positive,0.5580260157585144
positive,0.967994213104248
neutral,0.7864863872528076
positive,0.6731851100921631
neutral,0.5195624232292175
positive,0.9894081354141235
positive,0.9789875149726868
neutral,0.8984378576278687
positive,0.7963687777519226
neutral,0.6589778661727905
negative,0.4330127537250519
negative,0.8274271488189697
negative,0.7583063840866089
neutral,0.6498625874519348
neutral,0.6266108751296997
positive,0.5259114503860474
positive,0.9900357127189636
negative,0.8198092579841614
negative,0.6751497983932495
neutral,0.5991252660751343
positive,0.9877526760101318
neutral,0.6317530274391174
positive,0.8188037872314453
neutral,0.7154197096824646
positive,0.8929898142814636
neutral,0.848349392414093
positive,0.8474538326263428
positive,0.893488347530365
positive,0.9402997493743896
negative,0.6051773428916931
positive,0.5738822817802429
negative,0.7304260730743408
positive,0.8643984794616699
positive,0.8899705410003662
positive,0.9844956398010254
neutral,0.5473161935806274
positive,0.9900180697441101
negative,0.9412761926651001
neutral,0.7668200731277466
positive,0.9700667858123779
positive,0.8735274076461792
positive,0.976585328578949
positive,0.9748829007148743
neutral,0.6367114186286926
positive,0.8561596870422363
positive,0.9704712629318237
positive,0.6694232821464539
positive,0.6597743630409241
neutral,0.8400201797485352
neutral,0.6292420029640198
neutral,0.6716358065605164
positive,0.6543973684310913
neutral,0.8084657788276672
neutral,0.5051151514053345
positive,0.9222503900527954
positive,0.7960302829742432
positive,0.9688006043434143
negative,0.5201011300086975
positive,0.5479139685630798
negative,0.531384289264679
positive,0.9606132507324219
positive,0.9845132231712341
positive,0.855180561542511
neutral,0.5940419435501099
positive,0.9823434352874756
neutral,0.6376436948776245
positive,0.5857568979263306
negative,0.49137139320373535
positive,0.9646291732788086
positive,0.6463744640350342
positive,0.9813459515571594
positive,0.7671413421630859
positive,0.896249532699585
positive,0.9935848116874695
positive,0.900697648525238
positive,0.6026461720466614
positive,0.5706446766853333
negative,0.6266726851463318
positive,0.9061551690101624
positive,0.8312737345695496
positive,0.9706423878669739
neutral,0.5439788699150085
positive,0.7788401246070862
positive,0.9704960584640503
positive,0.9102784395217896
positive,0.5489457249641418
positive,0.8793943524360657
neutral,0.46555858850479126
positive,0.9894983768463135
negative,0.4761132597923279
positive,0.5262269377708435
positive,0.9769899845123291
positive,0.9528467059135437
positive,0.8278412222862244
positive,0.8789803385734558
positive,0.9899942278862
positive,0.9586634635925293
positive,0.9709194302558899
positive,0.9710468053817749
positive,0.8344025015830994
negative,0.5557936429977417
positive,0.9137974977493286
positive,0.9530708193778992
positive,0.9148191213607788
negative,0.7489071488380432
positive,0.9703383445739746
neutral,0.7112197279930115
positive,0.5116081833839417
neutral,0.7167874574661255
positive,0.8109874725341797
positive,0.92313152551651
positive,0.9481014013290405
positive,0.803766667842865
positive,0.651283860206604
positive,0.9786064028739929
positive,0.9809997081756592
negative,0.6566780209541321
positive,0.921708881855011
neutral,0.590006947517395
neutral,0.5322973728179932
positive,0.9197283983230591
neutral,0.4547261595726013
positive,0.975709855556488
neutral,0.4171212315559387
negative,0.6141446828842163
positive,0.9588909149169922
neutral,0.5830175280570984
positive,0.6078696250915527
positive,0.6205546259880066
positive,0.980840265750885
negative,0.6082153916358948
positive,0.9262259602546692
positive,0.9617169499397278
negative,0.9559685587882996
positive,0.5220683217048645
neutral,0.7469217777252197
negative,0.5775054693222046
positive,0.981724739074707
positive,0.8524382710456848
positive,0.5596055388450623
neutral,0.6794419288635254
positive,0.9728708267211914
positive,0.9215787649154663
neutral,0.7894339561462402
positive,0.8996527791023254
positive,0.9712777137756348
neutral,0.7442122101783752
positive,0.9929496049880981
negative,0.4997551441192627
neutral,0.6526235938072205
positive,0.9676324725151062
neutral,0.5802293419837952
negative,0.991969883441925
positive,0.9302952289581299
positive,0.6837344169616699
positive,0.6246572136878967
positive,0.9703189134597778
positive,0.9761478900909424
positive,0.7717527151107788
positive,0.9432610273361206
neutral,0.8242323398590088
positive,0.9175041317939758
positive,0.8107396364212036
positive,0.97235107421875
neutral,0.5930820107460022
positive,0.991014301776886
positive,0.9172642230987549
positive,0.6801823377609253
positive,0.9215290546417236
positive,0.7417266368865967
neutral,0.8246602416038513
neutral,0.7040154337882996
positive,0.6364042162895203
negative,0.975739598274231
positive,0.6018496155738831
neutral,0.5371828675270081
positive,0.6775728464126587
negative,0.49439722299575806
positive,0.5645682215690613
positive,0.8704284429550171
positive,0.6735461950302124
negative,0.9548342227935791
neutral,0.7779993414878845
positive,0.9792571067810059
neutral,0.8712552189826965
neutral,0.6055809259414673
neutral,0.8968086242675781
positive,0.5863351821899414
positive,0.9894995093345642
positive,0.7944558262825012
positive,0.4987519085407257
positive,0.9817016124725342
positive,0.9597975015640259
positive,0.9760525822639465
positive,0.5988441109657288
positive,0.7600358724594116
positive,0.9066357016563416
neutral,0.6552528142929077
positive,0.8773515224456787
neutral,0.5192289352416992
negative,0.4459533989429474
negative,0.7837987542152405
positive,0.47455617785453796
positive,0.938230037689209
neutral,0.5610025525093079
positive,0.7890609502792358
neutral,0.7188647389411926
positive,0.9550305008888245
positive,0.9471960663795471
positive,0.9718524813652039
neutral,0.629327118396759
positive,0.9882175326347351
positive,0.9921262264251709
positive,0.977593183517456
positive,0.9473403692245483
neutral,0.5461167693138123
positive,0.6680479645729065
positive,0.9881794452667236
neutral,0.7994603514671326
positive,0.9183712005615234
positive,0.9675241708755493
positive,0.8864184617996216
neutral,0.6923854947090149
positive,0.9500763416290283
positive,0.9830554723739624
positive,0.8502589464187622
neutral,0.5615010857582092
positive,0.8986184597015381
positive,0.5511868596076965
negative,0.5501267910003662
neutral,0.8263787627220154
positive,0.9739945530891418
positive,0.7773810029029846
negative,0.8083266615867615
positive,0.8641586303710938
neutral,0.8645259737968445
neutral,0.8612791895866394
negative,0.9820427298545837
positive,0.8734704256057739
neutral,0.8386064767837524
positive,0.9330813884735107
neutral,0.7270005941390991
neutral,0.5991464257240295
neutral,0.6221808195114136
neutral,0.5682843923568726
negative,0.9592786431312561
neutral,0.5818837881088257
positive,0.9878078103065491
negative,0.7360875606536865
neutral,0.8877042531967163
positive,0.5505228042602539
negative,0.705997884273529
negative,0.9846197962760925
negative,0.9937763214111328
positive,0.6267930269241333
neutral,0.4299303889274597
negative,0.5488654375076294
neutral,0.8579438924789429
negative,0.9784263968467712
neutral,0.7400144934654236
neutral,0.5947309732437134
positive,0.919551432132721
positive,0.47219306230545044
negative,0.7886113524436951
negative,0.8979422450065613
positive,0.867267370223999
neutral,0.9621245265007019
neutral,0.5568488240242004
neutral,0.7836037278175354
negative,0.635143518447876
neutral,0.8005042672157288
neutral,0.6150919198989868
neutral,0.5148174166679382
negative,0.9238256216049194
negative,0.8682259321212769
negative,0.5666499733924866
negative,0.992998480796814
positive,0.501697838306427
neutral,0.8966555595397949
negative,0.9206170439720154
neutral,0.541310727596283
neutral,0.6730150580406189
positive,0.6333193182945251
neutral,0.8035893440246582
positive,0.6603518724441528
positive,0.7899211049079895
neutral,0.9206379652023315
positive,0.9390208721160889
negative,0.9778362512588501
neutral,0.9134665131568909
neutral,0.44772642850875854
neutral,0.6040909290313721
negative,0.5790912508964539
neutral,0.8647944927215576
negative,0.9827389717102051
neutral,0.46376246213912964
neutral,0.6780011057853699
neutral,0.9197024703025818
negative,0.9367731809616089
neutral,0.9826332330703735
neutral,0.932441771030426
negative,0.5504893064498901
neutral,0.45675286650657654
positive,0.5617796182632446
positive,0.8397524356842041
neutral,0.8417168855667114
positive,0.5928906202316284
negative,0.7497494220733643
positive,0.4822707176208496
positive,0.5781059265136719
neutral,0.8664109110832214
neutral,0.9600991606712341
negative,0.8157066702842712
neutral,0.6867795586585999
neutral,0.5899954438209534
neutral,0.9704803824424744
negative,0.8324149250984192
neutral,0.5430960655212402
neutral,0.7089164853096008
positive,0.6054084300994873
neutral,0.5111057758331299
neutral,0.6257961392402649
neutral,0.7132149338722229
neutral,0.8006989359855652
positive,0.7489684820175171
positive,0.43701472878456116
positive,0.5655061602592468
neutral,0.8320615291595459
neutral,0.46324464678764343
positive,0.44779446721076965
neutral,0.5623396635055542
neutral,0.8285747170448303
positive,0.8884041905403137
neutral,0.8762487769126892
neutral,0.9240359663963318
negative,0.5068055987358093
positive,0.9878772497177124
neutral,0.5469850301742554
neutral,0.7906861901283264
neutral,0.822933554649353
neutral,0.9814349412918091
neutral,0.9123482704162598
neutral,0.5165684819221497
neutral,0.46549350023269653
neutral,0.9464917778968811
neutral,0.5134685039520264
neutral,0.5411651730537415
neutral,0.9852392673492432
neutral,0.672127366065979
positive,0.7938852906227112
neutral,0.6987559795379639
neutral,0.8390618562698364
positive,0.9164632558822632
negative,0.991317868232727
neutral,0.8258014917373657
positive,0.7337338328361511
positive,0.9437540769577026
neutral,0.9730715751647949
neutral,0.5826744437217712
neutral,0.6659696102142334
positive,0.7416635751724243
positive,0.5693153738975525
neutral,0.5055174231529236
negative,0.9778092503547668
negative,0.9636558890342712
positive,0.9728990197181702
negative,0.8346757292747498
neutral,0.5009251832962036
neutral,0.905752420425415
neutral,0.497232586145401
neutral,0.49067407846450806
negative,0.915992796421051
negative,0.9055452346801758
negative,0.9866557121276855
neutral,0.6950342655181885
neutral,0.4162818491458893
neutral,0.5482602715492249
neutral,0.8734408617019653
negative,0.8626850843429565
neutral,0.8110381960868835
negative,0.987941324710846
negative,0.8416969180107117
positive,0.9653515815734863
negative,0.9265275597572327
positive,0.5327138900756836
neutral,0.9116255640983582
negative,0.8125487565994263
neutral,0.5145242810249329
positive,0.7777001261711121
neutral,0.5401073098182678
neutral,0.5705791115760803
positive,0.9805480241775513
neutral,0.9917404651641846
positive,0.7894316911697388
neutral,0.9279107451438904
negative,0.8438093066215515
negative,0.9935303330421448
neutral,0.7944470047950745
negative,0.9914980530738831
neutral,0.5549028515815735
neutral,0.6064488291740417
neutral,0.7672116160392761
neutral,0.48931336402893066
neutral,0.9395633935928345
neutral,0.9376481175422668
positive,0.9575696587562561
negative,0.8035933971405029
negative,0.8120415210723877
neutral,0.8156181573867798
negative,0.537424623966217
neutral,0.5237597227096558
neutral,0.8545957207679749
neutral,0.6824251413345337
neutral,0.6609047651290894
positive,0.8534343242645264
positive,0.8241550922393799
neutral,0.760882556438446
negative,0.6887291669845581
neutral,0.7979733347892761
positive,0.9344968199729919
neutral,0.9394810199737549
neutral,0.7156057953834534
neutral,0.6459722518920898
neutral,0.508338212966919
negative,0.6182495951652527
neutral,0.9080665707588196
neutral,0.4563940167427063
neutral,0.7581300139427185
neutral,0.8038259148597717
neutral,0.891970157623291
positive,0.6405178308486938
neutral,0.6499342918395996
negative,0.9875739216804504
neutral,0.7794888019561768
negative,0.993486762046814
negative,0.5522898435592651
negative,0.5841212272644043
neutral,0.9103109240531921
neutral,0.6343926191329956
positive,0.9841033220291138
positive,0.7540497779846191
negative,0.5048471093177795
negative,0.5197843313217163
negative,0.9348488450050354
negative,0.4424978196620941
positive,0.8280907273292542
neutral,0.4983211159706116
neutral,0.7778472304344177
negative,0.9248849153518677
positive,0.6662878394126892
positive,0.7770712971687317
neutral,0.5768619179725647
negative,0.47945111989974976
neutral,0.9590836763381958
neutral,0.609363853931427
negative,0.77174311876297
neutral,0.550266683101654
positive,0.8887276649475098
positive,0.6922967433929443
negative,0.7589492201805115
positive,0.934703528881073
neutral,0.5039833784103394
negative,0.9904041290283203
negative,0.8465863466262817
neutral,0.4631166160106659
neutral,0.9800615906715393
negative,0.46894824504852295
neutral,0.9066542387008667
positive,0.8514503240585327
negative,0.8949236273765564
positive,0.9551543593406677
negative,0.5571256279945374
neutral,0.6317338347434998
negative,0.7564574480056763
negative,0.5631035566329956
positive,0.9668233394622803
negative,0.5643747448921204
neutral,0.7558882236480713
positive,0.7992004752159119
neutral,0.7942469716072083
positive,0.4605754017829895
neutral,0.6323689222335815
neutral,0.6749650835990906
positive,0.8363065719604492
positive,0.8323586583137512
neutral,0.5454872846603394
neutral,0.5392583012580872
positive,0.6170744895935059
negative,0.4499312937259674
positive,0.9595263004302979
positive,0.9866548776626587
neutral,0.576567530632019
neutral,0.8993476033210754
positive,0.5807226300239563
positive,0.8112287521362305
neutral,0.8653554916381836
negative,0.6965866684913635
neutral,0.4903903305530548
positive,0.6425618529319763
negative,0.8049029111862183
negative,0.5896402597427368
neutral,0.49261674284935
neutral,0.5405955910682678
neutral,0.6861053109169006
negative,0.9092889428138733
neutral,0.8037471771240234
positive,0.35299402475357056
negative,0.68972247838974
neutral,0.6949479579925537
positive,0.9746280312538147
neutral,0.689667820930481
negative,0.5508680939674377
neutral,0.6290756464004517
neutral,0.9191286563873291
neutral,0.5938847064971924
positive,0.9577017426490784
neutral,0.7732532620429993
positive,0.9895256757736206
positive,0.7972368001937866
neutral,0.8195614218711853
neutral,0.9128506183624268
negative,0.8804664611816406
neutral,0.8981537818908691
positive,0.6953824162483215
neutral,0.5068067908287048
negative,0.7875418663024902
positive,0.9402437210083008
neutral,0.7174868583679199
neutral,0.8854607343673706
neutral,0.6095269322395325
neutral,0.7380162477493286
positive,0.9297031164169312
neutral,0.5250775814056396
neutral,0.8599422574043274
negative,0.7890264391899109
positive,0.969645619392395
negative,0.8928716778755188
positive,0.5937363505363464
negative,0.8482102751731873
neutral,0.8722046613693237
neutral,0.5791734457015991
neutral,0.7607284188270569
neutral,0.5038602948188782
neutral,0.5491955280303955
negative,0.5333455204963684
positive,0.5419763326644897
positive,0.7185909748077393
neutral,0.7521299123764038
positive,0.6844000220298767
neutral,0.5558266639709473
negative,0.9963793158531189
neutral,0.5001140832901001
positive,0.9459875226020813
neutral,0.7348330020904541
negative,0.5408005118370056
positive,0.5050051212310791
neutral,0.9015594124794006
negative,0.9850869178771973
positive,0.5819174647331238
negative,0.9824556112289429
positive,0.9513400197029114
neutral,0.6189326047897339
neutral,0.7706510424613953
negative,0.9455810785293579
neutral,0.6925525665283203
negative,0.9414384365081787
neutral,0.4976608455181122
neutral,0.7372898459434509
negative,0.9369457364082336
negative,0.9905417561531067
positive,0.6589906215667725
neutral,0.7791292667388916
neutral,0.4557916820049286
positive,0.543280839920044
negative,0.8733665347099304
positive,0.99289870262146
negative,0.9128684401512146
positive,0.8946956992149353
neutral,0.6122773289680481
negative,0.8159472942352295
positive,0.5926362872123718
neutral,0.604341983795166
negative,0.9798710942268372
positive,0.9731804132461548
positive,0.782830536365509
positive,0.9891840219497681
positive,0.7956002950668335
negative,0.8968822956085205
positive,0.90279221534729
negative,0.9888255000114441
neutral,0.40744611620903015
positive,0.79421067237854
negative,0.7197012305259705
positive,0.558018147945404
positive,0.6244987845420837
positive,0.9585557579994202
negative,0.8296653032302856
positive,0.9427739977836609
neutral,0.5049425363540649
neutral,0.7006345987319946
positive,0.9674344658851624
negative,0.7900639176368713
neutral,0.5111993551254272
negative,0.8916225433349609
negative,0.9715675115585327
positive,0.8144506812095642
positive,0.68034827709198
negative,0.9953718781471252
positive,0.7011474370956421
neutral,0.5490331053733826
positive,0.9714632034301758
negative,0.9665417075157166
positive,0.9516841173171997
negative,0.5530492663383484
negative,0.9700942635536194
positive,0.9880969524383545
positive,0.9919697642326355
positive,0.8723204135894775
positive,0.5596136450767517
positive,0.8452803492546082
positive,0.7843613624572754
positive,0.563439130783081
negative,0.6371844410896301
positive,0.5029152035713196
positive,0.9882680773735046
negative,0.5784761905670166
positive,0.9874994158744812
positive,0.635728120803833
positive,0.8260526657104492
positive,0.8939075469970703
positive,0.9377757906913757
positive,0.8502510190010071
positive,0.9802877902984619
neutral,0.6227196455001831
neutral,0.7716187834739685
negative,0.5162885785102844
positive,0.986185610294342
positive,0.9808144569396973
neutral,0.8975641131401062
negative,0.4863203167915344
positive,0.9863207936286926
positive,0.9879575371742249
negative,0.9354143738746643
negative,0.6752339601516724
positive,0.8567094802856445
neutral,0.49222859740257263
positive,0.5365080237388611
negative,0.4701252281665802
positive,0.9753792881965637
positive,0.7716771364212036
neutral,0.55836421251297
negative,0.47760874032974243
positive,0.9481843709945679
positive,0.9830580353736877
positive,0.9901186227798462
neutral,0.5178413987159729
positive,0.9925569295883179
negative,0.9818146824836731
positive,0.6238695979118347
negative,0.5100313425064087
positive,0.9582042694091797
positive,0.5154228210449219
positive,0.9893709421157837
negative,0.6849019527435303
positive,0.9661344289779663
positive,0.6532343626022339
positive,0.43870583176612854
positive,0.9931788444519043
positive,0.5251441597938538
positive,0.6581615805625916
positive,0.8637076616287231
negative,0.8070092797279358
positive,0.9801795482635498
positive,0.9762995839118958
positive,0.7728783488273621
positive,0.943550169467926
positive,0.9550422430038452
negative,0.9838990569114685
neutral,0.5385708212852478
